"Participant","QuestionType","Topic","QuestionID","Condition","MIST"
"eoykuxnro9","fake","general","5","Pretest",50
"eoykuxnro9","real","general","18","Pretest",5
"eoykuxnro9","real","covid","7","Pretest",50
"eoykuxnro9","fake","general","15","Pretest",50
"eoykuxnro9","real","general","30","Pretest",0
"eoykuxnro9","real","general","20","Pretest",0
"eoykuxnro9","fake","general","13","Pretest",55
"eoykuxnro9","fake","covid","1","Pretest",0
"eoykuxnro9","real","general","17","Pretest",100
"eoykuxnro9","real","general","11","Pretest",100
"eoykuxnro9","fake","general","7","Pretest",0
"eoykuxnro9","real","covid","4","Pretest",95
"eoykuxnro9","real","covid","3","Pretest",0
"eoykuxnro9","fake","covid","2","Pretest",86
"eoykuxnro9","fake","covid","6","Pretest",100
"eoykuxnro9","fake","general","4","Posttest",0
"eoykuxnro9","real","general","22","Posttest",100
"eoykuxnro9","real","general","14","Posttest",0
"eoykuxnro9","real","general","1","Posttest",100
"eoykuxnro9","fake","covid","10","Posttest",100
"eoykuxnro9","fake","general","14","Posttest",100
"eoykuxnro9","real","covid","6","Posttest",100
"eoykuxnro9","real","general","25","Posttest",52
"eoykuxnro9","fake","general","1","Posttest",0
"eoykuxnro9","fake","covid","8","Posttest",54
"eoykuxnro9","fake","general","18","Posttest",45
"eoykuxnro9","real","covid","9","Posttest",100
"eoykuxnro9","real","covid","8","Posttest",100
"eoykuxnro9","fake","general","3","Posttest",0
"eoykuxnro9","fake","general","23","Posttest",47
"eoykuxnro9","fake","general","29","Posttest",100
"eoykuxnro9","real","general","8","Posttest",46
"eoykuxnro9","real","general","31","Posttest",0
"eoykuxnro9","real","general","5","Posttest",100
"eoykuxnro9","fake","covid","4","Posttest",100
"eoykuxnro9","real","general","19","Posttest",0
"eoykuxnro9","fake","general","30","Posttest",0
"eoykuxnro9","real","general","24","Posttest",28
"eoykuxnro9","real","general","26","Posttest",50
"eoykuxnro9","fake","general","8","Posttest",50
"eoykuxnro9","fake","general","20","Posttest",50
"eoykuxnro9","fake","covid","5","Posttest",50
"eoykuxnro9","fake","general","25","Posttest",50
"eoykuxnro9","real","general","6","Posttest",50
"eoykuxnro9","fake","general","19","Posttest",50
"eoykuxnro9","fake","general","6","Posttest",50
"eoykuxnro9","fake","general","21","Posttest",50
"eoykuxnro9","fake","general","22","Posttest",50
"eoykuxnro9","real","general","21","Posttest",50
"eoykuxnro9","fake","covid","3","Posttest",50
"eoykuxnro9","real","general","27","Posttest",50
"eoykuxnro9","real","general","10","Posttest",50
"eoykuxnro9","real","covid","10","Posttest",50
"eoykuxnro9","real","general","23","Posttest",50
"eoykuxnro9","real","covid","5","Posttest",50
"eoykuxnro9","real","general","29","Posttest",50
"3foj0vn7fl","real","general","16","Pretest",92
"3foj0vn7fl","fake","general","22","Pretest",17
"3foj0vn7fl","real","general","4","Pretest",38
"3foj0vn7fl","real","covid","9","Pretest",62
"3foj0vn7fl","fake","covid","2","Pretest",39
"3foj0vn7fl","real","general","9","Pretest",40
"3foj0vn7fl","fake","covid","10","Pretest",66
"3foj0vn7fl","fake","covid","7","Pretest",62
"3foj0vn7fl","fake","general","30","Pretest",31
"3foj0vn7fl","fake","general","24","Pretest",95
"3foj0vn7fl","fake","general","18","Pretest",29
"3foj0vn7fl","real","general","2","Pretest",2
"3foj0vn7fl","fake","general","28","Pretest",24
"3foj0vn7fl","real","general","28","Pretest",76
"3foj0vn7fl","real","general","11","Pretest",45
"3foj0vn7fl","real","general","22","Pretest",77
"3foj0vn7fl","fake","general","12","Pretest",89
"3foj0vn7fl","fake","general","6","Pretest",28
"3foj0vn7fl","real","general","27","Pretest",56
"3foj0vn7fl","fake","covid","4","Pretest",11
"3foj0vn7fl","fake","general","9","Pretest",21
"3foj0vn7fl","fake","general","13","Pretest",36
"3foj0vn7fl","real","general","25","Pretest",57
"3foj0vn7fl","real","general","5","Pretest",68
"3foj0vn7fl","real","covid","10","Pretest",73
"3foj0vn7fl","fake","general","5","Pretest",35
"3foj0vn7fl","fake","general","17","Pretest",25
"3foj0vn7fl","fake","covid","8","Pretest",81
"3foj0vn7fl","fake","general","4","Pretest",60
"3foj0vn7fl","real","general","29","Pretest",72
"3foj0vn7fl","real","covid","6","Pretest",70
"3foj0vn7fl","fake","general","26","Pretest",39
"3foj0vn7fl","real","general","3","Pretest",78
"3foj0vn7fl","fake","general","15","Pretest",62
"3foj0vn7fl","real","general","23","Pretest",67
"3foj0vn7fl","real","covid","3","Pretest",61
"3foj0vn7fl","real","general","12","Pretest",0
"3foj0vn7fl","real","covid","1","Pretest",1
"3foj0vn7fl","fake","general","21","Pretest",31
"3foj0vn7fl","real","general","24","Pretest",51
"3foj0vn7fl","fake","general","2","Posttest",81
"3foj0vn7fl","real","general","21","Posttest",69
"3foj0vn7fl","real","general","17","Posttest",67
"3foj0vn7fl","real","covid","8","Posttest",59
"3foj0vn7fl","fake","general","23","Posttest",32
"3foj0vn7fl","fake","general","14","Posttest",0
"3foj0vn7fl","real","general","26","Posttest",23
"3foj0vn7fl","fake","general","16","Posttest",5
"3foj0vn7fl","real","covid","4","Posttest",65
"3foj0vn7fl","real","general","8","Posttest",23
"3foj0vn7fl","fake","general","25","Posttest",0
"3foj0vn7fl","real","general","10","Posttest",21
"3foj0vn7fl","fake","general","11","Posttest",15
"3foj0vn7fl","fake","covid","9","Posttest",68
"3foj0vn7fl","real","general","20","Posttest",100
"3foj0vn7fl","fake","covid","3","Posttest",58
"3foj0vn7fl","real","general","6","Posttest",70
"3foj0vn7fl","real","general","31","Posttest",61
"3foj0vn7fl","fake","covid","6","Posttest",65
"3foj0vn7fl","real","general","19","Posttest",9
"3foj0vn7fl","real","general","14","Posttest",9
"3foj0vn7fl","fake","general","20","Posttest",14
"3foj0vn7fl","fake","covid","1","Posttest",55
"3foj0vn7fl","real","covid","5","Posttest",28
"3foj0vn7fl","fake","general","3","Posttest",17
"3foj0vn7fl","real","covid","7","Posttest",82
"3foj0vn7fl","fake","general","10","Posttest",82
"3foj0vn7fl","fake","general","19","Posttest",100
"3foj0vn7fl","fake","general","8","Posttest",71
"3foj0vn7fl","real","general","15","Posttest",85
"3foj0vn7fl","real","general","30","Posttest",68
"3foj0vn7fl","fake","general","27","Posttest",0
"3foj0vn7fl","real","general","7","Posttest",24
"3foj0vn7fl","real","general","13","Posttest",27
"3foj0vn7fl","real","general","1","Posttest",72
"3foj0vn7fl","fake","general","1","Posttest",65
"3foj0vn7fl","fake","general","29","Posttest",99
"3foj0vn7fl","real","covid","2","Posttest",68
"3foj0vn7fl","real","general","18","Posttest",71
"3foj0vn7fl","fake","covid","5","Posttest",100
"3foj0vn7fl","fake","general","7","Posttest",18
"42n3hd0vvq","real","general","30","Pretest",73
"42n3hd0vvq","real","general","13","Pretest",1
"42n3hd0vvq","fake","general","20","Pretest",73
"42n3hd0vvq","real","general","1","Pretest",83
"42n3hd0vvq","fake","general","11","Pretest",9
"42n3hd0vvq","fake","covid","2","Pretest",86
"42n3hd0vvq","real","covid","7","Pretest",7
"42n3hd0vvq","fake","general","16","Pretest",9
"42n3hd0vvq","fake","general","6","Pretest",7
"42n3hd0vvq","real","general","29","Pretest",87
"42n3hd0vvq","fake","general","17","Pretest",22
"42n3hd0vvq","fake","general","10","Pretest",70
"42n3hd0vvq","fake","general","22","Pretest",86
"42n3hd0vvq","fake","covid","4","Pretest",6
"42n3hd0vvq","fake","general","21","Pretest",12
"42n3hd0vvq","real","general","20","Pretest",72
"42n3hd0vvq","fake","general","28","Pretest",23
"42n3hd0vvq","real","covid","1","Pretest",25
"42n3hd0vvq","fake","covid","3","Pretest",67
"42n3hd0vvq","real","general","9","Pretest",3
"42n3hd0vvq","real","general","6","Pretest",82
"42n3hd0vvq","real","covid","10","Pretest",8
"42n3hd0vvq","real","general","26","Pretest",5
"42n3hd0vvq","fake","general","12","Pretest",80
"42n3hd0vvq","fake","general","23","Pretest",10
"42n3hd0vvq","real","covid","2","Pretest",77
"42n3hd0vvq","real","general","11","Pretest",4
"42n3hd0vvq","fake","covid","10","Pretest",15
"42n3hd0vvq","real","covid","4","Pretest",67
"42n3hd0vvq","real","general","28","Pretest",12
"42n3hd0vvq","fake","general","13","Pretest",8
"42n3hd0vvq","real","general","7","Pretest",17
"42n3hd0vvq","real","general","27","Pretest",3
"42n3hd0vvq","fake","general","25","Pretest",67
"42n3hd0vvq","real","general","15","Pretest",79
"42n3hd0vvq","fake","general","18","Pretest",12
"42n3hd0vvq","real","general","22","Pretest",67
"42n3hd0vvq","real","general","17","Pretest",62
"42n3hd0vvq","fake","covid","1","Pretest",83
"42n3hd0vvq","fake","general","3","Pretest",13
"42n3hd0vvq","real","general","10","Posttest",12
"42n3hd0vvq","fake","general","30","Posttest",57
"42n3hd0vvq","real","covid","9","Posttest",74
"42n3hd0vvq","real","general","2","Posttest",68
"42n3hd0vvq","real","general","16","Posttest",17
"42n3hd0vvq","real","general","4","Posttest",13
"42n3hd0vvq","real","general","25","Posttest",27
"42n3hd0vvq","fake","general","1","Posttest",11
"42n3hd0vvq","fake","covid","9","Posttest",68
"42n3hd0vvq","real","covid","8","Posttest",73
"42n3hd0vvq","fake","general","4","Posttest",9
"42n3hd0vvq","real","general","12","Posttest",9
"42n3hd0vvq","fake","general","19","Posttest",54
"42n3hd0vvq","fake","general","27","Posttest",17
"42n3hd0vvq","fake","general","8","Posttest",6
"42n3hd0vvq","fake","general","29","Posttest",22
"42n3hd0vvq","real","covid","6","Posttest",77
"42n3hd0vvq","real","general","31","Posttest",63
"42n3hd0vvq","fake","general","24","Posttest",13
"42n3hd0vvq","real","covid","3","Posttest",19
"42n3hd0vvq","real","general","21","Posttest",76
"42n3hd0vvq","real","general","24","Posttest",73
"42n3hd0vvq","fake","general","9","Posttest",7
"42n3hd0vvq","fake","general","5","Posttest",10
"42n3hd0vvq","fake","covid","8","Posttest",69
"42n3hd0vvq","real","general","14","Posttest",10
"42n3hd0vvq","fake","general","15","Posttest",13
"42n3hd0vvq","real","general","3","Posttest",3
"42n3hd0vvq","real","general","8","Posttest",6
"42n3hd0vvq","real","general","18","Posttest",83
"42n3hd0vvq","fake","covid","7","Posttest",80
"42n3hd0vvq","fake","covid","5","Posttest",81
"42n3hd0vvq","fake","covid","6","Posttest",83
"42n3hd0vvq","fake","general","2","Posttest",9
"42n3hd0vvq","fake","general","7","Posttest",4
"42n3hd0vvq","fake","general","26","Posttest",19
"42n3hd0vvq","real","general","19","Posttest",9
"42n3hd0vvq","real","covid","5","Posttest",81
"42n3hd0vvq","real","general","23","Posttest",86
"42n3hd0vvq","fake","general","14","Posttest",5
"42n3hd0vvq","real","general","5","Posttest",17
"gkps5m6p3s","real","general","23","Pretest",100
"gkps5m6p3s","fake","covid","4","Pretest",0
"gkps5m6p3s","real","covid","4","Pretest",77
"gkps5m6p3s","fake","general","16","Pretest",0
"gkps5m6p3s","real","general","31","Pretest",25
"gkps5m6p3s","fake","general","3","Pretest",75
"gkps5m6p3s","fake","covid","1","Pretest",9
"gkps5m6p3s","real","general","13","Pretest",85
"gkps5m6p3s","fake","general","24","Pretest",9
"gkps5m6p3s","fake","general","4","Pretest",16
"gkps5m6p3s","real","general","16","Pretest",94
"gkps5m6p3s","real","general","17","Pretest",93
"gkps5m6p3s","fake","general","18","Pretest",91
"gkps5m6p3s","real","general","9","Pretest",50
"gkps5m6p3s","real","general","30","Pretest",50
"gkps5m6p3s","fake","covid","5","Pretest",2
"gkps5m6p3s","real","covid","7","Pretest",90
"gkps5m6p3s","fake","covid","7","Pretest",100
"gkps5m6p3s","real","general","10","Pretest",99
"gkps5m6p3s","real","general","24","Pretest",90
"gkps5m6p3s","real","general","20","Pretest",91
"gkps5m6p3s","fake","general","13","Pretest",80
"gkps5m6p3s","real","covid","6","Pretest",3
"gkps5m6p3s","fake","general","1","Pretest",10
"gkps5m6p3s","fake","general","15","Pretest",91
"gkps5m6p3s","fake","covid","3","Pretest",84
"gkps5m6p3s","fake","general","30","Pretest",12
"gkps5m6p3s","real","general","19","Pretest",92
"gkps5m6p3s","real","general","12","Pretest",50
"gkps5m6p3s","fake","general","17","Pretest",15
"gkps5m6p3s","real","general","28","Pretest",94
"gkps5m6p3s","real","general","11","Pretest",100
"gkps5m6p3s","real","general","25","Pretest",50
"gkps5m6p3s","fake","general","27","Pretest",13
"gkps5m6p3s","fake","general","2","Pretest",11
"gkps5m6p3s","real","covid","3","Pretest",82
"gkps5m6p3s","fake","general","9","Pretest",93
"gkps5m6p3s","fake","general","20","Pretest",90
"gkps5m6p3s","real","covid","8","Pretest",76
"gkps5m6p3s","fake","general","5","Pretest",22
"gkps5m6p3s","real","general","29","Posttest",86
"gkps5m6p3s","fake","general","22","Posttest",87
"gkps5m6p3s","real","general","1","Posttest",81
"gkps5m6p3s","fake","general","7","Posttest",3
"gkps5m6p3s","real","general","8","Posttest",4
"gkps5m6p3s","real","covid","9","Posttest",92
"gkps5m6p3s","real","general","7","Posttest",3
"gkps5m6p3s","real","general","21","Posttest",97
"gkps5m6p3s","real","covid","1","Posttest",95
"gkps5m6p3s","fake","covid","6","Posttest",22
"gkps5m6p3s","fake","general","21","Posttest",18
"gkps5m6p3s","fake","general","8","Posttest",8
"gkps5m6p3s","fake","general","26","Posttest",70
"gkps5m6p3s","fake","general","14","Posttest",11
"gkps5m6p3s","fake","general","28","Posttest",19
"gkps5m6p3s","fake","general","12","Posttest",86
"gkps5m6p3s","fake","general","11","Posttest",45
"gkps5m6p3s","real","general","6","Posttest",84
"gkps5m6p3s","fake","general","29","Posttest",12
"gkps5m6p3s","real","general","15","Posttest",100
"gkps5m6p3s","real","general","22","Posttest",18
"gkps5m6p3s","real","general","14","Posttest",0
"gkps5m6p3s","fake","general","6","Posttest",3
"gkps5m6p3s","real","general","27","Posttest",94
"gkps5m6p3s","fake","general","19","Posttest",28
"gkps5m6p3s","real","general","18","Posttest",10
"gkps5m6p3s","real","general","5","Posttest",92
"gkps5m6p3s","fake","covid","10","Posttest",86
"gkps5m6p3s","real","covid","2","Posttest",90
"gkps5m6p3s","fake","covid","9","Posttest",6
"gkps5m6p3s","fake","covid","8","Posttest",5
"gkps5m6p3s","real","general","3","Posttest",5
"gkps5m6p3s","real","general","2","Posttest",93
"gkps5m6p3s","real","general","4","Posttest",4
"gkps5m6p3s","real","covid","5","Posttest",85
"gkps5m6p3s","real","general","26","Posttest",89
"gkps5m6p3s","fake","general","23","Posttest",0
"gkps5m6p3s","real","covid","10","Posttest",85
"gkps5m6p3s","fake","covid","2","Posttest",22
"gkps5m6p3s","fake","general","25","Posttest",13
"gkps5m6p3s","fake","general","10","Posttest",89
"vuvvg0y4le","real","covid","5","Pretest",100
"vuvvg0y4le","real","general","22","Pretest",64
"vuvvg0y4le","fake","general","16","Pretest",0
"vuvvg0y4le","fake","covid","2","Pretest",45
"vuvvg0y4le","real","general","5","Pretest",57
"vuvvg0y4le","fake","general","29","Pretest",23
"vuvvg0y4le","fake","general","7","Pretest",0
"vuvvg0y4le","real","general","31","Pretest",74
"vuvvg0y4le","real","general","21","Pretest",73
"vuvvg0y4le","real","general","28","Pretest",93
"vuvvg0y4le","fake","general","4","Pretest",13
"vuvvg0y4le","real","covid","6","Pretest",86
"vuvvg0y4le","fake","general","30","Pretest",0
"vuvvg0y4le","fake","general","24","Pretest",0
"vuvvg0y4le","fake","general","25","Pretest",0
"vuvvg0y4le","fake","general","5","Pretest",0
"vuvvg0y4le","fake","general","20","Pretest",0
"vuvvg0y4le","fake","general","22","Pretest",11
"vuvvg0y4le","fake","covid","5","Pretest",100
"vuvvg0y4le","fake","general","15","Pretest",0
"vuvvg0y4le","real","general","26","Pretest",100
"vuvvg0y4le","real","covid","3","Pretest",100
"vuvvg0y4le","real","general","2","Pretest",69
"vuvvg0y4le","real","general","12","Pretest",0
"vuvvg0y4le","fake","general","12","Pretest",65
"vuvvg0y4le","fake","general","28","Pretest",40
"vuvvg0y4le","real","general","15","Pretest",62
"vuvvg0y4le","real","general","24","Pretest",100
"vuvvg0y4le","real","general","4","Pretest",0
"vuvvg0y4le","real","general","7","Pretest",0
"vuvvg0y4le","real","covid","10","Pretest",100
"vuvvg0y4le","fake","covid","9","Pretest",100
"vuvvg0y4le","real","general","14","Pretest",0
"vuvvg0y4le","fake","general","10","Pretest",90
"vuvvg0y4le","real","covid","4","Pretest",91
"vuvvg0y4le","fake","covid","4","Pretest",0
"vuvvg0y4le","fake","general","9","Pretest",0
"vuvvg0y4le","fake","covid","1","Pretest",59
"vuvvg0y4le","real","general","11","Pretest",0
"vuvvg0y4le","real","general","17","Pretest",57
"vuvvg0y4le","fake","general","18","Posttest",0
"vuvvg0y4le","real","general","30","Posttest",57
"vuvvg0y4le","fake","general","1","Posttest",0
"vuvvg0y4le","fake","general","17","Posttest",0
"vuvvg0y4le","real","covid","1","Posttest",42
"vuvvg0y4le","real","general","10","Posttest",55
"vuvvg0y4le","fake","general","14","Posttest",0
"vuvvg0y4le","real","general","9","Posttest",55
"vuvvg0y4le","fake","general","8","Posttest",0
"vuvvg0y4le","fake","covid","10","Posttest",28
"vuvvg0y4le","real","covid","9","Posttest",100
"vuvvg0y4le","fake","general","6","Posttest",0
"vuvvg0y4le","fake","general","3","Posttest",0
"vuvvg0y4le","fake","covid","8","Posttest",63
"vuvvg0y4le","fake","general","13","Posttest",0
"vuvvg0y4le","real","general","13","Posttest",63
"vuvvg0y4le","real","general","29","Posttest",100
"vuvvg0y4le","real","general","23","Posttest",83
"vuvvg0y4le","real","general","1","Posttest",74
"vuvvg0y4le","real","general","18","Posttest",56
"vuvvg0y4le","fake","general","26","Posttest",31
"vuvvg0y4le","fake","covid","3","Posttest",81
"vuvvg0y4le","fake","covid","6","Posttest",84
"vuvvg0y4le","real","general","3","Posttest",0
"vuvvg0y4le","real","covid","2","Posttest",100
"vuvvg0y4le","fake","general","11","Posttest",31
"vuvvg0y4le","fake","covid","7","Posttest",69
"vuvvg0y4le","real","general","25","Posttest",64
"vuvvg0y4le","real","general","19","Posttest",58
"vuvvg0y4le","real","covid","8","Posttest",87
"vuvvg0y4le","fake","general","27","Posttest",0
"vuvvg0y4le","fake","general","2","Posttest",34
"vuvvg0y4le","real","covid","7","Posttest",20
"vuvvg0y4le","fake","general","23","Posttest",0
"vuvvg0y4le","real","general","27","Posttest",76
"vuvvg0y4le","real","general","20","Posttest",89
"vuvvg0y4le","real","general","6","Posttest",100
"vuvvg0y4le","real","general","8","Posttest",0
"vuvvg0y4le","fake","general","19","Posttest",42
"vuvvg0y4le","real","general","16","Posttest",80
"vuvvg0y4le","fake","general","21","Posttest",0
"r4ceemnnw5","fake","covid","10","Pretest",40
"r4ceemnnw5","real","general","8","Pretest",64
"r4ceemnnw5","real","general","21","Pretest",85
"r4ceemnnw5","fake","general","26","Pretest",68
"r4ceemnnw5","fake","covid","8","Pretest",32
"r4ceemnnw5","real","general","4","Pretest",29
